KCO,LTBQ,Cengiz Topel Naval Air Station,"İzmit, Turkey",UTC+03:00,
KCP,,Kamianets-Podilskyi Airport,"Kamianets-Podilskyi, Ukraine",UTC+02:00,Mar–Oct
KCQ,,Chignik Lake Airport (FAA: A79),"Chignik Lake, Alaska, United States",UTC−09:00,Mar–Nov
KCR,,Colorado Creek Airport,"Colorado Creek, Alaska, United States",UTC−09:00,Mar–Nov
KCS,YKCS,Kings Creek Station Airport,"Kings Creek Station, Northern Territory, Australia",UTC+09:30,
KCT,VCCK,Koggala Airport,"Koggala, Sri Lanka",UTC+05:30,
KCU,HUMI,Masindi Airport,"Masindi, Uganda",UTC+03:00,
KCZ,RJOK,Kōchi Ryōma Airport,"Kōchi, Shikoku, Japan",UTC+09:00,
KDA,GOGK,Kolda North Airport,"Kolda, Senegal",UTC±00:00,
KDB,YKBL,Kambalda Airport,"Kambalda, Western Australia, Australia",UTC+08:00,
KDC,DBBK,Kandi Airport,"Kandi, Benin",UTC+01:00,
KDD,OPKH,Khuzdar Airport,"Khuzdar, Pakistan",UTC+05:00,
KDE,AYOW,Koroba Airport,"Koroba, Papua New Guinea",UTC+10:00,
KDH,OAKN,Kandahar International Airport,"Kandahar, Afghanistan",UTC+04:30,
KDI,WAWW,Haluoleo Airport,"Kendari, Indonesia",UTC+08:00,
KDJ,FOGJ,Ndjolé Ville Airport,"Ndjolé, Gabon",UTC+01:00,
KDK,PAKD,Kodiak Municipal Airport,"Kodiak, Alaska, United States",UTC−09:00,Mar–Nov
KDL,EEKA,Kärdla Airport,"Kärdla, Estonia",UTC+02:00,Mar–Oct
KDM,VRMT,Kaadedhdhoo Airport,"Kaadedhdhoo Island, Gaafu Dhaalu Atoll, Maldives",UTC+05:00,
KDN,FOGE,Ndendé Airport,"Ndendé, Gabon",UTC+01:00,
KDO,VRMK,Kadhdhoo Airport,"Kadhdhoo Island, Laamu Atoll, Maldives",UTC+05:00,
KDP,AYNN,Kandep Airport,"Kandep, Papua New Guinea",UTC+10:00,
KDQ,AYTO,Kamberatoro Airport,"Kamberatoro, Papua New Guinea",UTC+10:00,
KDR,AYKC,Kandrian Airport,"Kandrian, Papua New Guinea",UTC+10:00,
KDS,,Kamaran Downs Airport,"Kamaran Downs, Queensland, Australia",UTC+10:00,
KDT,VTBK,Kamphaeng Saen Airport,"Kamphaeng Saen, Thailand",UTC+07:00,
KDU,OPSD,Skardu Airport,"Skardu, Pakistan",UTC+05:00,
KDV,NFKD,Vunisea Airport,"Vunisea, Kadavu Island, Fiji",UTC+12:00,Nov–Jan
KDW,,Victoria Reservoir Seaplane Base[1],"Kandy, Sri Lanka",UTC+05:30,
KDX,HSLI,Kadugli Airport[1],"Kaduqli (Kadugli), Sudan",UTC+03:00,
KDY,UEMH,Teply Klyuch Airport,"Khandyga, Yakutia, Russia",UTC+09:00,
KDZ,,Polgolla Reservoir Seaplane Base[1],"Kandy, Sri Lanka",UTC+05:30,
KEA,UTAE,Kerki Airport,"Kerki, Turkmenistan",UTC+05:00,
KEB,,Nanwalek Airport,"Nanwalek, Alaska, United States",UTC−09:00,Mar–Nov
