MDU,AYMN,Mendi Airport,"Mendi, Papua New Guinea",UTC+10:00,
MDV,,Médouneu Airport,"Médouneu, Gabon",UTC+01:00,
MDW,KMDW,Midway International Airport,"Chicago, Illinois, United States",UTC−06:00,Mar-Nov
MDX,SATM,Mercedes Airport,"Mercedes, Corrientes, Argentina",UTC−03:00,
MDY,PMDY,Henderson Field,"Sand Island, Midway Atoll, United States",UTC−11:00,
MDZ,SAME,Gov. Francisco Gabrielli International Airport (El Plumerillo),"Mendoza, Mendoza, Argentina",UTC−03:00,
MEA,SBME,Benedito Lacerda Airport,"Macaé, Rio de Janeiro, Brazil",UTC−03:00,
MEB,YMEN,Essendon Airport,"Melbourne, Victoria, Australia",UTC+10:00,Oct-Apr
MEC,SEMT,Eloy Alfaro International Airport,"Manta, Ecuador",UTC−05:00,
MED,OEMA,Prince Mohammad bin Abdulaziz Airport,"Medina, Saudi Arabia",UTC+03:00,
MEE,NWWR,Maré Airport,"Maré, Loyalty Islands, New Caledonia",UTC+11:00,
MEF,,Melfi Airport,"Melfi, Chad",UTC+01:00,
MEG,FNMA,Malanje Airport,"Malanje, Angola",UTC+01:00,
MEH,ENMH,Mehamn Airport,"Mehamn, Norway",UTC+01:00,Mar-Oct
MEI,KMEI,Meridian Regional Airport (Key Field),"Meridian, Mississippi, United States",UTC−06:00,Mar-Nov
MEJ,KGKJ,Port Meadville Airport (FAA: GKJ),"Meadville, Pennsylvania, United States",UTC−05:00,Mar-Nov
MEK,GMFM,Bassatine Air Base[1],"Meknes, Morocco",UTC±00:00,Mar-Oct4
MEL,YMML,Melbourne Airport,"Melbourne, Victoria, Australia",UTC+10:00,Oct-Apr
MEM,KMEM,Memphis International Airport,"Memphis, Tennessee, United States",UTC−06:00,Mar-Nov
MEN,LFNB,Brenoux Airport,"Mende, Languedoc-Roussillon, France",UTC+01:00,Mar-Oct
MEO,KMQI,Dare County Regional Airport (FAA: MQI),"Manteo, North Carolina, United States",UTC−05:00,Mar-Nov
MEP,WMAU,Mersing Airport,"Mersing, Johor, Malaysia",UTC+08:00,
MEQ,WITC,Cut Nyak Dhien Airport,"Meulaboh, Indonesia",UTC+07:00,
MER,KMER,Castle Airport,"Merced, California, United States",UTC−08:00,Mar-Nov
MES,WIMK,Soewondo Air Force Base,"Medan, Indonesia",UTC+07:00,
MET,YMOT,Moreton Airport,"Moreton, Queensland, Australia",UTC+10:00,
MEU,SBMD,Serra do Areão Airport,"Monte Dourado, Pará, Brazil",UTC−03:00,
MEV,KMEV,Minden–Tahoe Airport,"Minden, Nevada, United States",UTC−08:00,Mar-Nov
MEW,FZVM,Mweka Airport,"Mweka, Democratic Republic of the Congo",UTC+02:00,
MEX,MMMX,Mexico City International Airport,"Mexico City, Mexico",UTC−06:00,Apr-Oct
MEY,VNMG,Meghauli Airport,"Meghauli, Nepal",UTC+05:45,
MEZ,FAMS,Messina Airport,"Messina, South Africa",UTC+02:00,
MFA,HTMA,Mafia Airport,"Mafia Island, Tanzania",UTC+03:00,
MFB,,Monfort Airport,"Monfort, Colombia",UTC−05:00,
MFC,FXMF,Mafeteng Airport,"Mafeteng, Lesotho",UTC+02:00,
MFD,KMFD,Mansfield Lahm Regional Airport,"Mansfield, Ohio, United States",UTC−05:00,Mar-Nov
MFE,KMFE,McAllen Miller International Airport,"McAllen, Texas, United States",UTC−06:00,Mar-Nov
MFF,FOOD,Moanda Airport,"Moanda, Gabon",UTC+01:00,
MFG,OPMF,Muzaffarabad Airport,"Muzaffarabad, Pakistan",UTC+05:00,
MFH,,Mesquite Airport (FAA: 67L),"Mesquite, Nevada, United States",UTC−08:00,Mar-Nov
MFI,KMFI,Marshfield Municipal Airport,"Marshfield, Wisconsin, United States",UTC−06:00,Mar-Nov
MFJ,NFMO,Moala Airport,"Moala Island, Fiji",UTC+12:00,Nov-Jan
MFK,RCMT,Matsu Beigan Airport[1],"Beigan, Taiwan",UTC+08:00,
MFL,,Mount Full Stop Airport[1],"Wandovale, Queensland, Australia",UTC+10:00,
MFM,VMMC,Macau International Airport,Macau,UTC+08:00,
MFN,NZMF,Milford Sound Airport,"Milford Sound, New Zealand",UTC+12:00,Sep-Apr
MFO,,Manguna Airport,"Manguna, Papua New Guinea",UTC+10:00,
MFP,YMCR,Manners Creek Airport[1],"Manners Creek Station, Northern Territory, Australia",UTC+09:30,
MFQ,DRRM,Maradi Airport,"Maradi, Niger",UTC+01:00,
MFR,KMFR,Rogue Valley International–Medford Airport,"Medford, Oregon, United States",UTC−08:00,Mar-Nov
MFS,SKMF,Miraflores Airport,"Miraflores, Colombia",UTC−05:00,
MFU,FLMF,Mfuwe Airport,"Mfuwe, Zambia",UTC+02:00,
MFV,KMFV,Accomack County Airport,"Melfa, Virginia, United States",UTC−05:00,Mar-Nov
MFW,,Magaruque Airport,"Magaruque Island, Mozambique",UTC+02:00,
MFX,LFKX,Méribel Altiport,"Méribel, Rhône-Alpes, France",UTC+01:00,Mar-Oct
MFY,,Mayfa'ah Airport,"Mayfa'ah, Yemen",UTC+03:00,
MFZ,,Meselia Airport,"Meselia, Papua New Guinea",UTC+10:00,
MGA,MNMG,Augusto C. Sandino International Airport,"Managua, Nicaragua",UTC−06:00,
MGB,YMTG,Mount Gambier Airport,"Mount Gambier, South Australia, Australia",UTC+09:30,Oct-Apr
MGC,KMGC,Michigan City Municipal Airport,"Michigan City, Indiana, United States",UTC−06:00,Mar-Nov
MGD,SLMG,Magdalena Airport,"Magdalena, Bolivia",UTC−04:00,
MGE,KMGE,Dobbins Air Reserve Base,"Marietta, Georgia, United States",UTC−05:00,Mar-Nov
MGF,SBMG,Sílvio Name Júnior Regional Airport,"Maringá, Paraná, Brazil",UTC−03:00,
MGG,,Margarima Airport,"Margarima, Papua New Guinea",UTC+10:00,
MGH,FAMG,Margate Airport,"Margate, South Africa",UTC+02:00,
MGI,,Aransas National Wildlife Refuge Airport[1] (FAA: XS10),"Matagorda Island, Texas, United States",UTC−06:00,Mar-Nov
MGJ,KMGJ,Orange County Airport,"Montgomery, New York, United States",UTC−05:00,Mar-Nov
MGK,VYMT,Mong Ton Airport,"Mong Ton, Myanmar",UTC+06:30,
MGL,EDLN,Düsseldorf Mönchengladbach Airport,"Mönchengladbach, North Rhine-Westphalia, Germany",UTC+01:00,Mar-Oct
MGM,KMGM,Montgomery Regional Airport (Dannelly Field),"Montgomery, Alabama, United States",UTC−06:00,Mar-Nov
MGN,SKMG,Baracoa Regional Airport,"Magangué, Colombia",UTC−05:00,
MGO,,Manega Airport[1],"Manega, Gabon",UTC+01:00,
MGP,,Manga Airport,"Manga, Papua New Guinea",UTC+10:00,
MGQ,HCMM,Aden Adde International Airport,"Mogadishu, Somalia",UTC+03:00,
MGR,KMGR,Moultrie Municipal Airport,"Moultrie, Georgia, United States",UTC−05:00,Mar-Nov
MGS,NCMG,Mangaia Airport,"Mangaia Island, Cook Islands",UTC−10:00,
MGT,YMGB,Milingimbi Airport,"Milingimbi Island, Northern Territory, Australia",UTC+09:30,
MGU,VYMN,Manaung Airport[1],"Manaung, Myanmar",UTC+06:30,
MGV,YMGR,Margaret River Station Airport,"Margaret River Station, Western Australia, Australia",UTC+08:00,
MGW,KMGW,Morgantown Municipal Airport (Walter L. Bill Hart Field),"Morgantown, West Virginia, United States",UTC−05:00,Mar-Nov
MGX,FOGI,Moabi Airport,"Moabi, Gabon",UTC+01:00,
MGY,KMGY,Dayton–Wright Brothers Airport,"Dayton, Ohio, United States",UTC−05:00,Mar-Nov
MGZ,VYME,Myeik Airport,"Myeik, Myanmar",UTC+06:30,
MHA,SYMD,Mahdia Airport,"Mahdia, Guyana",UTC−04:00,
MHC,SCPQ,Mocopulli Airport,"Castro, Chile",UTC−04:00,Aug-May
MHD,OIMM,Mashhad International Airport (Shahid Hashemi Nejad Airport),"Mashhad, Iran",UTC+03:30,Mar-Sep
MHE,KMHE,Mitchell Municipal Airport,"Mitchell, South Dakota, United States",UTC−06:00,Mar-Nov
MHF,,Morichal Airport,"Morichal, Colombia",UTC−05:00,
MHG,EDFM,Mannheim City Airport,"Mannheim, Baden-Württemberg, Germany",UTC+01:00,Mar-Oct
MHH,MYAM,Marsh Harbour Airport,"Marsh Harbour, Abaco Islands, Bahamas",UTC−05:00,Mar-Nov
MHI,HDMO,Moucha Airport,"Moucha Island, Djibouti",UTC+03:00,
MHK,KMHK,Manhattan Regional Airport,"Manhattan, Kansas, United States",UTC−06:00,Mar-Nov
MHL,KMHL,Marshall Memorial Municipal Airport,"Marshall, Missouri, United States",UTC−06:00,Mar-Nov
MHN,KMHN,Hooker County Airport,"Mullen, Nebraska, United States",UTC−07:00,Mar-Nov
MHO,YMHO,Mount House Airport,"Mount House Station, Western Australia, Australia",UTC+08:00,
MHP,UMMM,Minsk-1 Airport (closed 2015),"Minsk, Belarus",UTC+03:00,
MHQ,EFMA,Mariehamn Airport,"Mariehamn, Åland, Finland",UTC+02:00,Mar-Oct
MHR,KMHR,Sacramento Mather Airport,"Sacramento, California, United States",UTC−08:00,Mar-Nov
MHS,,Dunsmuir Municipal-Mott Airport[1] (FAA: 1O6),"Mount Shasta, California, United States",UTC−08:00,Mar-Nov
MHT,KMHT,Manchester–Boston Regional Airport,"Manchester, New Hampshire, United States",UTC−05:00,Mar-Nov
MHU,YHOT,Mount Hotham Airport,"Mount Hotham, Victoria, Australia",UTC+10:00,Oct-Apr
MHV,KMHV,Mojave Air and Space Port,"Mojave, California, United States",UTC−08:00,Mar-Nov
MHW,SLAG,Monteagudo Airport[1],"Monteagudo, Bolivia",UTC−04:00,
MHX,NCMH,Manihiki Island Airport,"Manihiki, Cook Islands",UTC−10:00,
MHY,,Morehead Airport,"Morehead, Papua New Guinea",UTC+10:00,
MHZ,EGUN,RAF Mildenhall,"Mildenhall, England, United Kingdom",UTC±00:00,Mar-Oct
MIA,KMIA,Miami International Airport,"Miami, Florida, United States",UTC−05:00,Mar-Nov
MIB,KMIB,Minot Air Force Base,"Minot, North Dakota, United States",UTC−06:00,Mar-Nov
MIC,KMIC,Crystal Airport,"Minneapolis / St Paul, Minnesota, United States",UTC−06:00,Mar-Nov
MID,MMMD,Manuel Crescencio Rejón International Airport,"Mérida, Yucatán, Mexico",UTC−06:00,Apr-Oct
MIE,KMIE,Delaware County Regional Airport,"Muncie, Indiana, United States",UTC−05:00,Mar-Nov
MIF,,Roy Hurd Memorial Airport (FAA: E01),"Monahans, Texas, United States",UTC−06:00,Mar-Nov
MIG,ZUMY,Mianyang Nanjiao Airport,"Mianyang, Sichuan, China",UTC+08:00,
MIH,YMIP,Mitchell Plateau Airport,"Mitchell Plateau, Western Australia, Australia",UTC+08:00,
MII,SBML,Frank Miloye Milenkowichi–Marília State Airport,"Marília, São Paulo, Brazil",UTC−03:00,
MIJ,MLIP,Mili Airport (FAA: 1Q9),"Mili Atoll, Marshall Islands",UTC+12:00,
MIK,EFMI,Mikkeli Airport,"Mikkeli, Finland",UTC+02:00,Mar-Oct
MIL[1],,metropolitan area1,"Milan, Lombardy, Italy",UTC+01:00,Mar-Oct
MIM,YMER,Merimbula Airport,"Merimbula, New South Wales, Australia",UTC+10:00,Oct-Apr
MIN,YMPA,Minnipa Airport,"Minnipa, South Australia, Australia",UTC+09:30,Oct-Apr
MIO,KMIO,Miami Municipal Airport,"Miami, Oklahoma, United States",UTC−06:00,Mar-Nov
MIP,LLMR,Mitzpe Ramon Airport,"Mitzpe Ramon, Israel",UTC+02:00,Mar-Oct
MIQ,KMLE,Millard Airport (FAA: MLE),"Omaha, Nebraska, United States",UTC−06:00,Mar-Nov
MIR,DTMB,Monastir Habib Bourguiba International Airport,"Monastir, Tunisia",UTC+01:00,
MIS,AYMS,Misima Island Airport,"Misima Island, Papua New Guinea",UTC+10:00,
MIT,KMIT,Shafter Airport (Minter Field),"Shafter, California, United States",UTC−08:00,Mar-Nov
MIU,DNMA,Maiduguri International Airport,"Maiduguri, Nigeria",UTC+01:00,
MIV,KMIV,Millville Municipal Airport,"Millville, New Jersey, United States",UTC−05:00,Mar-Nov
MIW,KMIW,Marshalltown Municipal Airport,"Marshalltown, Iowa, United States",UTC−06:00,Mar-Nov
MIX,,Mirití-Paraná Airport,"Mirití-Paraná, Colombia",UTC−05:00,
MIY,,Mittiebah Airport[1],"Mittiebah Station, Northern Territory, Australia",UTC+09:30,
MIZ,,Mainoru Airport[1],"Mainoru, Northern Territory, Australia",UTC+09:30,
MJA,FMSJ,Manja Airport,"Manja, Madagascar",UTC+03:00,
MJB,,Mejit Airport (FAA: Q30),"Mejit Island, Marshall Islands",UTC+12:00,
MJC,DIMN,Man Airport,"Man, Ivory Coast",UTC±00:00,
MJD,OPMJ,Moenjodaro Airport,"Mohenjo-daro, Pakistan",UTC+05:00,
MJE,,Majkin Airport,"Majkin, Marshall Islands",UTC+12:00,
MJF,ENMS,"Mosjøen Airport, Kjærstad","Mosjøen, Norway",UTC+01:00,Mar-Oct
MJI,HLLM,Mitiga International Airport,"Tripoli, Libya",UTC+02:00,
MJJ,,Moki Airport,"Moki, Papua New Guinea",UTC+10:00,
MJK,YSHK,Shark Bay Airport,"Monkey Mia, Western Australia, Australia",UTC+08:00,
MJL,FOGM,Mouila Airport,"Mouila, Gabon",UTC+01:00,
MJM,FZWA,Mbuji Mayi Airport,"Mbuji-Mayi, Democratic Republic of the Congo",UTC+02:00,
MJN,FMNM,Amborovy Airport (Philibert Tsiranana Airport),"Mahajanga, Madagascar",UTC+03:00,
MJO,FYME,Mount Etjo Airport[1],"Mount Etjo, Namibia",UTC+01:00,Sep-Apr
MJP,YMJM,Manjimup Airport,"Manjimup, Western Australia, Australia",UTC+08:00,
MJQ,KMJQ,Jackson Municipal Airport,"Jackson, Minnesota, United States",UTC−06:00,Mar-Nov
MJR,,Miramar Airport,"Miramar, Buenos Aires, Argentina",UTC−03:00,
MJS,,Maganja da Costa Airport[1],"Maganja da Costa, Mozambique",UTC+02:00,
MJT,LGMT,Mytilene International Airport,"Mytilene, Lesbos, Greece",UTC+02:00,Mar-Oct
MJU,WAAJ,Tampa Padang Airport,"Mamuju, Indonesia",UTC+08:00,
MJV,LELC,Murcia–San Javier Airport,"Murcia, Region of Murcia, Spain",UTC+01:00,Mar-Oct
MJW,FVMH[2],Mahenye Airport[1],"Mahenye, Zimbabwe",UTC+02:00,
MJX,KMJX,Robert J. Miller Air Park (Ocean County Airport),"Toms River, New Jersey, United States",UTC−05:00,Mar-Nov
MJZ,UERR,Mirny Airport,"Mirny, Yakutia, Russia",UTC+09:00,
MKA,LKMR,Mariánské Lázně Airport,"Mariánské Lázně, Czech Republic",UTC+01:00,Mar-Oct
MKB,FOOE,Mékambo Airport,"Mékambo, Gabon",UTC+01:00,
MKC,KMKC,Charles B. Wheeler Downtown Airport,"Kansas City, Missouri, United States",UTC−06:00,Mar-Nov
MKE,KMKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin, United States",UTC−06:00,Mar-Nov
MKG,KMKG,Muskegon County Airport,"Muskegon, Michigan, United States",UTC−05:00,Mar-Nov
MKH,FXMK,Mokhotlong Airport,"Mokhotlong, Lesotho",UTC+02:00,
MKI,FEGE,M'Boki Airport,"Obo, Central African Republic",UTC+01:00,
MKJ,FCOM,Makoua Airport,"Makoua, Republic of the Congo",UTC+01:00,
MKK,PHMK,Molokai Airport,"Kaunakakai, Hawaii, United States",UTC−10:00,
MKL,KMKL,McKellar–Sipes Regional Airport,"Jackson, Tennessee, United States",UTC−06:00,Mar-Nov
MKM,WBGK,Mukah Airport,"Mukah, Sarawak, Malaysia",UTC+08:00,
MKN,,Malekolon Airport,"Malekolon, Papua New Guinea",UTC+10:00,
MKO,KMKO,Davis Field,"Muskogee, Oklahoma, United States",UTC−06:00,Mar-Nov
MKP,NTGM,Makemo Airport,"Makemo, French Polynesia",UTC−10:00,
MKQ,WAKK,Mopah Airport,"Merauke, Indonesia",UTC+09:00,
MKR,YMEK,Meekatharra Airport,"Meekatharra, Western Australia, Australia",UTC+08:00,
MKS,HAMA,Mekane Selam Airport,"Mekane Selam, Ethiopia",UTC+03:00,
MKT,KMKT,Mankato Regional Airport,"Mankato, Minnesota, United States",UTC−06:00,Mar-Nov
MKU,FOOK,Makokou Airport,"Makokou, Gabon",UTC+01:00,
MKV,YMVG,Mount Cavenagh Airport,"Mount Cavenagh, Northern Territory, Australia",UTC+09:30,
MKW,WASR,Rendani Airport,"Manokwari, Indonesia",UTC+09:00,
MKY,YBMK,Mackay Airport,"Mackay, Queensland, Australia",UTC+10:00,
MKZ,WMKM,Malacca International Airport,"Malacca City, Malacca, Malaysia",UTC+08:00,
MLA,LMML,Malta International Airport (Luqa Airport),"Luqa, Malta",UTC+01:00,Mar-Oct
MLB,KMLB,Melbourne Orlando International Airport,"Melbourne, Florida, United States",UTC−05:00,Mar-Nov
MLC,KMLC,McAlester Regional Airport,"McAlester, Oklahoma, United States",UTC−06:00,Mar-Nov
MLD,KMLD,Malad City Airport,"Malad City, Idaho, United States",UTC−07:00,Mar-Nov
MLE,VRMM,Ibrahim Nasir International Airport,"Malé, Maldives",UTC+05:00,
MLF,KMLF,Milford Municipal Airport (Ben and Judy Briscoe Field),"Milford, Utah, United States",UTC−07:00,Mar-Nov
MLG,WARA,Abdul Rachman Saleh Airport,"Malang, Indonesia",UTC+07:00,
MLH,LFSB,EuroAirport Basel Mulhouse Freiburg,"Mulhouse, Alsace, France",UTC+01:00,Mar-Oct
MLI,KMLI,Quad Cities International Airport,"Moline, Illinois, United States",UTC−06:00,Mar-Nov
MLJ,KMLJ,Baldwin County Airport,"Milledgeville, Georgia, United States",UTC−05:00,Mar-Nov
MLK,,Malta Airport[1] (FAA: M75),"Malta, Montana, United States",UTC−07:00,Mar-Nov
MLL,PADM,Marshall Don Hunter Sr. Airport (FAA: MDM),"Marshall, Alaska, United States",UTC−09:00,Mar-Nov
MLM,MMMM,General Francisco J. Mujica International Airport,"Morelia, Michoacán, Mexico",UTC−06:00,Apr-Oct
MLN,GEML,Melilla Airport,"Melilla, Spain",UTC+01:00,Mar-Oct
MLO,LGML,Milos Island National Airport,"Milos, Greece",UTC+02:00,Mar-Oct
MLP,RPMM,Malabang Airport,"Malabang, Philippines",UTC+08:00,
MLQ,,Malalaua Airport[1],"Malalaua, Papua New Guinea",UTC+10:00,
MLR,YMCT,Millicent Airport,"Millicent, South Australia, Australia",UTC+09:30,Oct-Apr
MLS,KMLS,Miles City Airport (Frank Wiley Field),"Miles City, Montana, United States",UTC−07:00,Mar-Nov
MLT,KMLT,Millinocket Municipal Airport,"Millinocket, Maine, United States",UTC−05:00,Mar-Nov
MLU,KMLU,Monroe Regional Airport,"Monroe, Louisiana, United States",UTC−06:00,Mar-Nov
MLV,YMEU,Merluna Airport,"Merluna, Queensland, Australia",UTC+10:00,
MLW,GLMR,Spriggs Payne Airport,"Monrovia, Liberia",UTC±00:00,
