FBE,SSFB,Francisco Beltrão Airport (Paulo Abdala Airport),"Francisco Beltrão, Paraná, Brazil",UTC−03:00,
FBG,KFBG,Simmons Army Airfield,"Fort Liberty, North Carolina, United States",UTC−05:00,Mar-Nov
FBK,PAFB,Ladd Army Airfield,"Fairbanks, Alaska, United States",UTC−09:00,Mar-Nov
FBL,KFBL,Faribault Municipal Airport,"Faribault, Minnesota, United States",UTC−06:00,Mar-Nov
FBM,FZQA,Lubumbashi International Airport,"Lubumbashi, Democratic Republic of the Congo",UTC+02:00,
FBR,KFBR,Fort Bridger Airport,"Fort Bridger, Wyoming, United States",UTC−07:00,Mar-Nov
FBS,,Friday Harbor Seaplane Base (FAA: W33),"Friday Harbor, Washington, United States",UTC−08:00,Mar-Nov
FBY,KFBY,Fairbury Municipal Airport,"Fairbury, Nebraska, United States",UTC−06:00,Mar-Nov
FCA,KGPI,Glacier Park International Airport (FAA: GPI),"Kalispell, Montana, United States",UTC−07:00,Mar-Nov
FCB,FAFB,Ficksburg Airport,"Ficksburg, South Africa",UTC+02:00,
FCH,KFCH,Fresno Chandler Executive Airport,"Fresno, California, United States",UTC−08:00,Mar-Nov
FCM,KFCM,Flying Cloud Airport,"Eden Prairie, Minnesota, United States",UTC−06:00,Mar-Nov
FCN,ETMN,Sea-Airport Cuxhaven/Nordholz,"Cuxhaven, Lower Saxony, Germany",UTC+01:00,Mar-Oct
FCO,LIRF,Leonardo da Vinci–Fiumicino Airport,"Rome, Lazio, Italy",UTC+01:00,Mar-Oct
FCS,KFCS,Butts Army Airfield (Fort Carson),"Colorado Springs, Colorado, United States",UTC−07:00,Mar-Nov
FCY,KFCY,Forrest City Municipal Airport,"Forrest City, Arkansas, United States",UTC−06:00,Mar-Nov
FDE,ENBL,"Førde Airport, Bringeland","Førde, Norway",UTC+01:00,Mar-Oct
FDF,TFFF,Martinique Aimé Césaire International Airport,"Fort-de-France, Martinique",UTC−04:00,
FDH,EDNY,Friedrichshafen Airport (Bodensee Airport),"Friedrichshafen, Baden-Württemberg, Germany",UTC+01:00,Mar-Oct
FDK,KFDK,Frederick Municipal Airport,"Frederick, Maryland, United States",UTC−05:00,Mar-Nov
FDR,KFDR,Frederick Regional Airport,"Frederick, Oklahoma, United States",UTC−06:00,Mar-Nov
FDU,FZBO,Bandundu Airport,"Bandundu, Democratic Republic of the Congo",UTC+01:00,
FDY,KFDY,Findlay Airport,"Findlay, Ohio, United States",UTC−05:00,Mar-Nov
FEA,,Fetlar Airport,"Fetlar, Scotland, United Kingdom",UTC±00:00,Mar-Oct
FEB,VNSR,Sanfebagar Airport,"Sanfebagar, Nepal",UTC+05:45,
FEC,SNJD,Feira de Santana Airport (Gov. João Durval Carneiro Airport),"Feira de Santana, Bahia, Brazil",UTC−03:00,
FEG,UTKF,Fergana International Airport,"Fergana, Uzbekistan",UTC+05:00,
FEJ,SNOU,Feijó Airport,"Feijó, Acre, Brazil",UTC−05:00,
FEK,DIFK,Ferkessédougou Airport,"Ferkessédougou, Ivory Coast",UTC±00:00,
FEL,ETSF,Fürstenfeldbruck Air Base,"Fürstenfeldbruck, Bavaria, Germany",UTC+01:00,Mar-Oct
FEN,SBFN,Fernando de Noronha Airport (Gov. Carlos Wilson Airport),"Fernando de Noronha, Pernambuco, Brazil",UTC−02:00,
FEP,KFEP,Albertus Airport,"Freeport, Illinois, United States",UTC−06:00,Mar-Nov
FET,KFET,Fremont Municipal Airport,"Fremont, Nebraska, United States",UTC−06:00,Mar-Nov
FEZ,GMFF,Fes–Saïss Airport,"Fez, Morocco",UTC±00:00,Mar-Oct1
FFA,KFFA,First Flight Airport,"Kill Devil Hills, North Carolina, United States",UTC−05:00,Mar-Nov
FFD,EGVA,RAF Fairford,"Fairford, England, United Kingdom",UTC±00:00,Mar-Oct
FFL,KFFL,Fairfield Municipal Airport,"Fairfield, Iowa, United States",UTC−06:00,Mar-Nov
FFM,KFFM,Fergus Falls Municipal Airport (Einar Mickelson Field),"Fergus Falls, Minnesota, United States",UTC−06:00,Mar-Nov
FFO,KFFO,Wright-Patterson Air Force Base (First Flight-Office),"Dayton, Ohio, United States",UTC−05:00,Mar-Nov
FFT,KFFT,Capital City Airport,"Frankfort, Kentucky, United States",UTC−05:00,Mar-Nov
FFU,SCFT,Futaleufú Airfield,"Futaleufú, Chile",UTC−04:00,Aug-May
FGD,GQPF,Fderik Airport,"Fderîck, Mauritania",UTC±00:00,
FGI,NSFI,Fagali'i Airport,"Apia, Upolu Island, Samoa",UTC+13:00,Sep-Apr
FGU,NTGB,Fangatau Airport,"Fangatau, Tuamotus, French Polynesia",UTC−10:00,
FHU,KFHU,Sierra Vista Municipal Airport (Libby Army Airfield),"Sierra Vista, Arizona, United States",UTC−07:00,
FHZ,NTKH,Fakahina Airport,"Fakahina, Tuamotus, French Polynesia",UTC−10:00,
FID,,Elizabeth Field (FAA: 0B8),"Fishers Island, New York, United States",UTC−05:00,Mar-Nov
FIE,EGEF,Fair Isle Airport,"Fair Isle, Scotland, United Kingdom",UTC±00:00,Mar-Oct
FIG,GUFA,Fria Airport,"Fria, Guinea",UTC±00:00,
FIH,FZAA,N'djili Airport (Kinshasa Int'l Airport),"Kinshasa, Democratic Republic of the Congo",UTC+01:00,
FIK,YFNE,Finke Airport,"Finke (Aputula), Northern Territory, Australia",UTC+09:30,
FIL,KFOM,Fillmore Municipal Airport (FAA: FOM),"Fillmore, Utah, United States",UTC−07:00,Mar-Nov
FIN,AYFI,Finschhafen Airport,"Finschhafen, Papua New Guinea",UTC+10:00,
FIZ,YFTZ,Fitzroy Crossing Airport,"Fitzroy Crossing, Western Australia, Australia",UTC+08:00,
FJR,OMFJ,Fujairah International Airport,"Fujairah, United Arab Emirates",UTC+04:00,
