CCZ,MYBC,Chub Cay International Airport,"Chub Cay, Berry Islands, Bahamas",UTC−05:00,Mar–Nov
CDA,YCOO,Cooinda Airport,"Cooinda, Northern Territory, Australia",UTC+09:30,
CDB,PACD,Cold Bay Airport,"Cold Bay, Alaska, United States",UTC−09:00,Mar–Nov
CDC,KCDC,Cedar City Regional Airport,"Cedar City, Utah, United States",UTC−07:00,Mar–Nov
CDD,,Cauquira Airport,"Cauquira, Honduras",UTC−06:00,
CDE,ZBCD,Chengde Puning Airport,"Chengde, Hebei, China",UTC+08:00,
CDG,LFPG,Charles de Gaulle Airport (Roissy Airport),"Paris, Île-de-France, France",UTC+01:00,Mar–Oct
CDH,KCDH,Harrell Field,"Camden, Arkansas, United States",UTC−06:00,Mar–Nov
CDI,SNKI,Cachoeiro de Itapemirim Airport (Raimundo de Andrade Airport),"Cachoeiro de Itapemirim, Espírito Santo, Brazil",UTC−03:00,
CDJ,SBAA,Conceição do Araguaia Airport,"Conceição do Araguaia, Pará, Brazil",UTC−03:00,
CDK,KCDK,George T. Lewis Airport,"Cedar Key, Florida, United States",UTC−05:00,Mar–Nov
CDL,,Candle 2 Airport (FAA: AK75),"Candle, Alaska, United States",UTC−09:00,Mar–Nov
CDN,KCDN,Woodward Field,"Camden, South Carolina, United States",UTC−05:00,Mar–Nov
CDO,FACD,Cradock Airport,"Cradock, South Africa",UTC+02:00,
CDP,VOCP,Kadapa Airport,"Kadapa, Andhra Pradesh, India",UTC+05:30,
CDQ,YCRY,Croydon Airport,"Croydon, Queensland, Australia",UTC+10:00,
CDR,KCDR,Chadron Municipal Airport,"Chadron, Nebraska, United States",UTC−07:00,Mar–Nov
CDS,KCDS,Childress Municipal Airport,"Childress, Texas, United States",UTC−06:00,Mar–Nov
CDT,LECS,Castellón–Costa Azahar Airport,"Castellón de la Plana, Valencia, Spain",UTC+01:00,Mar–Oct
CDU,YSCN,Camden Airport,"Camden, New South Wales, Australia",UTC+10:00,Oct–Apr
CDV,PACV,Merle K. (Mudhole) Smith Airport,"Cordova, Alaska, United States",UTC−09:00,Mar–Nov
CDW,KCDW,Essex County Airport,"Caldwell, New Jersey, United States",UTC−05:00,Mar–Nov
CDY,RPMU,Cagayan de Sulu Airport,"Mapun, Philippines",UTC+08:00,
CEA,KCEA,Cessna Aircraft Field,"Wichita, Kansas, United States",UTC−06:00,Mar–Nov
CEB,RPVM,Mactan–Cebu International Airport,"Lapu-Lapu, Philippines",UTC+08:00,
CEC,KCEC,Del Norte County Airport (Jack McNamara Field),"Crescent City, California, United States",UTC−08:00,Mar–Nov
CED,YCDU,Ceduna Airport,"Ceduna, South Australia, Australia",UTC+09:30,Oct–Apr
CEE,ULWC,Cherepovets Airport,"Cherepovets, Vologda Oblast, Russia",UTC+03:00,
CEF,KCEF,Westover Metropolitan Airport / Westover Air Reserve Base,"Springfield, Massachusetts, United States",UTC−05:00,Mar–Nov
CEG,EGNR,Hawarden Airport (Chester Airport),"Chester, England, United Kingdom",UTC±00:00,Mar–Oct
CEH,FWCD,Chelinda Airport,"Chelinda, Malawi",UTC+02:00,
CEI,VTCT,Chiang Rai International Airport (Mae Fah Luang Int'l),"Chiang Rai, Thailand",UTC+07:00,
CEK,USCC,Chelyabinsk Airport,"Chelyabinsk, Chelyabinsk Oblast, Russia",UTC+05:00,
CEL,SSCN,Canela Airport,"Canela, Rio Grande do Sul, Brazil",UTC−03:00,
CEM,PARL,Central Airport,"Central, Alaska, United States",UTC−09:00,Mar–Nov
CEN,MMCN,Ciudad Obregón International Airport,"Ciudad Obregón, Sonora, Mexico",UTC−07:00,
