IFN,OIFM,Isfahan International Airport (Shahid Beheshti Int'l),"Isfahan, Iran",UTC+03:30,Mar-Sep
IFO,UKLI,Ivano-Frankivsk International Airport,"Ivano-Frankivsk, Ukraine",UTC+02:00,Mar-Oct
IFP,KIFP,Laughlin/Bullhead International Airport,"Bullhead City, Arizona, United States",UTC−07:00,
IFU,VREI,Ifuru Airport[1],"Ifuru, Raa Atoll, Maldives",UTC+05:00,
IGA,MYIG,Inagua Airport (Matthew Town Airport),"Inagua Islands, Bahamas",UTC−05:00,Mar-Nov
IGB,SAVJ,Ingeniero Jacobacci Airport (Capitán FAA H. R. Borden Airport),"Ingeniero Jacobacci, Río Negro, Argentina",UTC−03:00,
IGD,LTCT,Iğdır Airport[1],"Iğdır, Turkey",UTC+03:00,
IGE,FOOI,Tchongorove Airport,"Iguela, Gabon",UTC+01:00,
IGG,PAIG,Igiugig Airport,"Igiugig, Alaska, United States",UTC−09:00,Mar-Nov
IGH,YIGM,Ingham Airport,"Ingham, Queensland, Australia",UTC+10:00,
IGL,LTBL,Çiğli Air Base,"İzmir, Turkey",UTC+03:00,
IGM,KIGM,Kingman Airport,"Kingman, Arizona, United States",UTC−07:00,
IGN,RPMI,Maria Cristina Airport (Iligan Airport),"Iligan, Philippines",UTC+08:00,
IGO,SKIG,Jaime Ortíz Betancur Airport,"Chigorodó, Colombia",UTC−05:00,
IGR,SARI,Cataratas del Iguazú International Airport,"Puerto Iguazú, Misiones, Argentina",UTC−03:00,
IGS,ETSI,Ingolstadt Manching Airport,"Ingolstadt, Bavaria, Germany",UTC+01:00,Mar-Oct
IGT,URMS,Magas Airport (Sleptsovskaya Airport),"Nazran, Ingushetia, Russia",UTC+03:00,
IGU,SBFI,Foz do Iguaçu International Airport,"Foz do Iguaçu, Paraná, Brazil",UTC−03:00,
IHC,FQIA,Inhaca Airport[1],"Inhaca Island, Mozambique",UTC+02:00,
IHN,OYQN,Qishn Airport,"Qishn, Yemen",UTC+03:00,
IHO,FMSI,Ihosy Airport,"Ihosy, Madagascar",UTC+03:00,
IHR,OIZI,Iranshahr Airport[1],"Iranshahr, Iran",UTC+03:30,Mar-Sep
IHU,,Ihu Airport,"Ihu, Papua New Guinea",UTC+10:00,
IIA,EIMN,Inishmaan Aerodrome,"Inishmaan, Ireland",UTC±00:00,Mar-Oct
IIL,OICI,Ilam Airport[1],"Ilam, Iran",UTC+03:30,Mar-Sep
IIS,AYIA,Nissan Island Airport,"Nissan Island, Papua New Guinea",UTC+11:00,
IJK,USII,Izhevsk Airport,"Izhevsk, Udmurtia, Russia",UTC+04:00,
IJU,SSIJ,João Batista Bos Filho Airport,"Ijuí, Rio Grande do Sul, Brazil",UTC−03:00,
IJX,KIJX,Jacksonville Municipal Airport,"Jacksonville, Illinois, United States",UTC−06:00,Mar-Nov
IKA,OIIE,Tehran Imam Khomeini International Airport,"Tehran, Iran",UTC+03:30,Mar-Sep
IKB,KUKF,Wilkes County Airport (FAA: UKF),"North Wilkesboro, North Carolina, United States",UTC−05:00,Mar-Nov
IKI,RJDB,Iki Airport,"Iki, Iki Island, Japan",UTC+09:00,
IKK,KIKK,Greater Kankakee Airport,"Kankakee, Illinois, United States",UTC−06:00,Mar-Nov
IKL,FZGV,Ikela Airport,"Ikela, Democratic Republic of the Congo",UTC+01:00,
IKO,PAKO,Nikolski Air Station,"Nikolski, Alaska, United States",UTC−09:00,Mar-Nov
IKP,YIKM,Inkerman Airport,"Inkerman, Queensland, Australia",UTC+10:00,
IKS,UEST,Tiksi Airport,"Tiksi, Yakutia, Russia",UTC+09:00,
IKT,UIII,International Airport Irkutsk,"Irkutsk, Irkutsk Oblast, Russia",UTC+08:00,
IKU,UCFL,Issyk-Kul International Airport,"Tamchy, Issyk-Kul Region, Kyrgyzstan",,
ILA,WABL,Illaga Airport,"Illaga, Indonesia",UTC+09:00,
ILD,LEDA,Lleida–Alguaire Airport,"Lleida, Catalonia, Spain",UTC+01:00,Mar-Oct
ILE,KILE,Skylark Field,"Killeen, Texas, United States",UTC−06:00,Mar-Nov
ILF,CZBD,Ilford Airport,"Ilford, Manitoba, Canada",UTC−06:00,Mar-Nov
ILG,KILG,Wilmington Airport (New Castle Airport),"Wilmington, Delaware, United States",UTC−05:00,Mar-Nov
ILH,ETIK,Storck Barracks,"Illesheim, Bavaria, Germany",UTC+01:00,Mar-Oct
ILI,PAIL,Iliamna Airport,"Iliamna, Alaska, United States",UTC−09:00,Mar-Nov
ILK,FMMQ,Ilaka-Est Airport (Atsinanana Airport),"Ilaka, Madagascar",UTC+03:00,
ILL,KBDH,Willmar Municipal Airport (John L. Rice Field),"Willmar, Minnesota, United States",UTC−06:00,Mar-Nov
ILM,KILM,Wilmington International Airport,"Wilmington, North Carolina, United States",UTC−05:00,Mar-Nov
ILN,KILN,Wilmington Air Park,"Wilmington, Ohio, United States",UTC−05:00,Mar-Nov
ILO,RPVI,Iloilo International Airport,"Iloilo, Philippines",UTC+08:00,
ILP,NWWE,Île des Pins Airport,"Île des Pins, New Caledonia",UTC+11:00,
ILQ,SPLO,Ilo Airport,"Ilo, Peru",UTC−05:00,
ILR,DNIL,Ilorin International Airport,"Ilorin, Nigeria",UTC+01:00,
ILS,MSSS,Ilopango International Airport,"San Salvador, El Salvador",,
ILU,HKKL,Kilaguni Airport,"Kilaguni, Kenya",UTC+03:00,
ILX,,Ileg Airport,"Ileg, Papua New Guinea",UTC+10:00,
ILY,EGPI,Islay Airport (Glenegedale Airport),"Islay, Scotland, United Kingdom",UTC±00:00,Mar-Oct
ILZ,LZZI,Žilina Airport,"Žilina, Slovakia",UTC+01:00,Mar-Oct
IMA,,Iamalele Airport,"Iamalele, Papua New Guinea",UTC+10:00,
IMB,SYIB,Imbaimadai Airport,"Imbaimadai, Guyana",UTC−04:00,
IMD,,Imonda Airport,"Imonda, Papua New Guinea",UTC+10:00,
IMF,VEIM,Imphal International Airport (Tulihal Airport),"Imphal, Manipur, India",UTC+05:30,
IMG,,Inhaminga Airport,"Inhaminga, Mozambique",UTC+02:00,
IMI,,Ine Airport (FAA: N20),"Ine, Arno Atoll, Marshall Islands",UTC+12:00,
IMK,VNST,Simikot Airport,"Simikot, Nepal",UTC+05:45,
IML,KIML,Imperial Municipal Airport,"Imperial, Nebraska, United States",UTC−07:00,Mar-Nov
IMM,KIMM,Immokalee Regional Airport,"Immokalee, Florida, United States",UTC−05:00,Mar-Nov
IMN,AYII,Imane Airport,"Imane, Papua New Guinea",UTC+10:00,
IMO,FEFZ,Zemio Airport,"Zemio, Central African Republic",UTC+01:00,
IMP,SBIZ,Imperatriz Airport (Prefeito Renato Moreira Airport),"Imperatriz, Maranhão, Brazil",UTC−03:00,
IMQ,OITU,Maku International Airport,"Maku, West Azerbaijan Province, Iran",UTC−03:30,
IMT,KIMT,Ford Airport,"Iron Mountain / Kingsford, Michigan, United States",UTC−06:00,Mar-Nov
INA,UUYI,Inta Airport,"Inta, Komi Republic, Russia",UTC+03:00,
INB,,Independence Airport,"Independence, Belize",UTC−06:00,
INC,ZLIC,Yinchuan Hedong International Airport,"Yinchuan, Ningxia, China",UTC+08:00,
IND,KIND,Indianapolis International Airport,"Indianapolis, Indiana, United States",UTC−05:00,Mar-Nov
INE,,Chinde Airport,"Chinde, Mozambique",UTC+02:00,
INF,DATG,In Guezzam Airport,"In Guezzam, Algeria",UTC+01:00,
INH,FQIN,Inhambane Airport,"Inhambane, Mozambique",UTC+02:00,
INI,LYNI,Niš Constantine the Great Airport,"Niš, Serbia",UTC+01:00,Mar-Oct
INJ,YINJ,Injune Airport,"Injune, Queensland, Australia",UTC+10:00,
INK,KINK,Winkler County Airport,"Wink, Texas, United States",UTC−06:00,Mar-Nov
INL,KINL,Falls International Airport,"International Falls, Minnesota, United States",UTC−06:00,Mar-Nov
INM,YINN,Innamincka Airport,"Innamincka, South Australia, Australia",UTC+09:30,Oct-Apr
INN,LOWI,Innsbruck Airport (Kranebitten Airport),"Innsbruck, Austria",UTC+01:00,Mar-Oct
INO,FZBA,Inongo Airport,"Inongo, Democratic Republic of the Congo",UTC+01:00,
INQ,EIIR,Inisheer Aerodrome,"Inisheer, Ireland",UTC±00:00,Mar-Oct
INS,KINS,Creech Air Force Base,"Indian Springs, Nevada, United States",UTC−08:00,Mar-Nov
INT,KINT,Smith Reynolds Airport,"Winston-Salem, North Carolina, United States",UTC−05:00,Mar-Nov
INU,ANYN,Nauru International Airport,"Yaren, Nauru",UTC+12:00,
INV,EGPE,Inverness Airport,"Inverness, Scotland, United Kingdom",UTC±00:00,Mar-Oct
INW,KINW,Winslow–Lindbergh Regional Airport,"Winslow, Arizona, United States",UTC−07:00,
INX,WASI,Inanwatan Airport,"Inanwatan, Indonesia",UTC+09:00,
INY,,Inyati Airport,"Inyati, South Africa",UTC+02:00,
INZ,DAUI,In Salah Airport,"In Salah, Algeria",UTC+01:00,
IOA,LGIO,Ioannina National Airport,"Ioannina, Greece",UTC+02:00,Mar-Oct
IOK,,Iokea Airport,"Iokea, Papua New Guinea",UTC+10:00,
IOM,EGNS,Isle of Man Airport (Ronaldsway Airport),"Ronaldsway, Isle of Man",UTC±00:00,Mar-Oct
ION,FCOI,Impfondo Airport,"Impfondo, Republic of the Congo",UTC+01:00,
IOP,,Ioma Airport,"Ioma, Papua New Guinea",UTC+10:00,
IOR,EIIM,Inishmore Aerodrome (Kilronan Airport),"Inishmore, Ireland",UTC±00:00,Mar-Oct
IOS,SBIL,Ilhéus Jorge Amado Airport,"Ilhéus, Bahia, Brazil",UTC−03:00,
IOT,BGLL,Illorsuit Heliport,"Avannaata, Greenland",,
IOW,KIOW,Iowa City Municipal Airport,"Iowa City, Iowa, United States",UTC−06:00,Mar-Nov
IPA,NVVI,Ipota Airport,"Erromango, Tafea, Vanuatu",UTC+11:00,
IPC,SCIP,Mataveri International Airport (Isla de Pascua Airport),"Easter Island, Chile",UTC−06:00,Aug-May
IPE,RPMV,Ipil Airport,"Ipil, Philippines",UTC+08:00,
IPG,SWII,Ipiranga Airport,"Santo Antônio do Içá, Amazonas, Brazil",UTC−04:00,
IPH,WMKI,Sultan Azlan Shah Airport,"Ipoh, Perak, Malaysia",UTC+08:00,
IPI,SKIP,San Luis Airport,"Ipiales, Colombia",UTC−05:00,
IPL,KIPL,Imperial County Airport (Boley Field),"Imperial / El Centro, California, United States",UTC−08:00,Mar-Nov
IPN,SBIP,Usiminas Airport,"Ipatinga, Minas Gerais, Brazil",UTC−03:00,
IPT,KIPT,Williamsport Regional Airport,"Williamsport, Pennsylvania, United States",UTC−05:00,Mar-Nov
IPU,SNIU,Ipiaú Airport,"Ipiaú, Bahia, Brazil",UTC−03:00,
IPZ,MRSI,San Isidro de El General Airport,"San Isidro de El General, Pérez Zeledón, Costa Rica",,
IQA,ORAA,Al Asad Airbase[1],"Anbar Province, Iraq",UTC+03:00,
IQM,ZWCM,Qiemo Airport,"Qiemo, Xinjiang, China",UTC+06:00,
IQN,ZLQY,Qingyang Airport,"Qingyang, Gansu, China",UTC+08:00,
IQQ,SCDA,Diego Aracena International Airport,"Iquique, Chile",UTC−04:00,Aug-May
IQT,SPQT,Coronel FAP Francisco Secada Vignetta International Airport,"Iquitos, Peru",UTC−05:00,
IRA,AGGK,Kirakira Airport (Ngorangora Airstrip),"Kirakira, Makira Island, Solomon Islands",UTC+11:00,
