RUH,OERK,King Khalid International Airport,"Riyadh, Saudi Arabia",,
RUI,KSRR,Sierra Blanca Regional Airport[1] (FAA: SRR),"Ruidoso, New Mexico, United States",,
RUK,VNRK,Chaurjahari Airport,"Rukumkot, Nepal",,
RUL,VRQM,Maavarulu Airport[1],"Gaafu Dhaalu Atoll, Maldives",,
RUM,VNRT,Rumjatar Airport,"Rumjatar, Nepal",,
RUN,FMEE,Roland Garros Airport,"St-Denis, Réunion, France",,
RUP,VERU,Rupsi Airport,"Rupsi, Assam, India",,
RUR,NTAR,Rurutu Airport,"Rurutu, French Polynesia",,
RUS,AGGU,Marau Airport,"Marau, Solomon Islands",,
RUT,KRUT,Rutland – Southern Vermont Regional Airport,"Rutland, Vermont, United States",,
RUU,,Ruti Airport[1],"Kawbenaberi, Papua New Guinea",,
RUV,MGRB,Rubelsanto Airport[1],"Rubelsanto, Guatemala",,
RUY,MHRU,Copán Ruinas Airport[1],"Copán Ruinas, Honduras",,
RVA,FMSG,Farafangana Airport[1],"Farafangana, Madagascar",,
RVC,,River Cess Airport[1],"River Cess, Liberia",,
RVD,SWLC,General Leite de Castro Airport[1],"Rio Verde, Goiás, Brazil",,
RVE,SKSA,Los Colonizadores Airport,"Saravena, Colombia",,
RVH,ULSS,Rzhevka Airport,"Saint Petersburg, Russia",,
RVI,URRR,Rostov-on-Don Airport,"Rostov-on-Don, Rostov Oblast, Russia",,
RVK,ENRM,"Rørvik Airport, Ryum","Rørvik, Norway",,
RVN,EFRO,Rovaniemi Airport,"Rovaniemi, Finland",,
RVO,FARI,Reivilo Airport[1],"Reivilo, South Africa",,
RVR,,Green River Municipal Airport[1] (FAA: U34),"Green River, Utah, United States",,
RVS,KRVS,Richard Lloyd Jones Jr. Airport,"Tulsa, Oklahoma, United States",,
RVT,YNRV,Ravensthorpe Airport[1],"Ravensthorpe, Western Australia, Australia",,
RVV,NTAV,Raivavae Airport,"Raivavae, Austral Islands, French Polynesia",,
